Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-9856530~High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells	7	1.3157894736842104	0.026125447443738035	MMP14, PDPK1, GNA11, PIK3CD, PIK3R2, GNB5, PRKACA	359	71	11153	3.062929106673467	0.9999999999999961	0.6295228009039184	0.6260059137480306
GOTERM_BP_DIRECT	GO:0061909~autophagosome-lysosome fusion	3	0.5639097744360901	0.026166400685498963	PLEKHM1, TOM1, PIP4K2B	503	10	19416	11.580119284294234	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:2000008~regulation of protein localization to cell surface	3	0.5639097744360901	0.026166400685498963	ABCA2, GBF1, RAB11B	503	10	19416	11.580119284294234	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0006013~mannose metabolic process	3	0.5639097744360901	0.026166400685498963	MAN2B2, MAN2C1, HK1	503	10	19416	11.580119284294234	1.0	1.0	0.9939024390243902
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	9	1.6917293233082706	0.027168213289824432	SHC1, PDPK1, MAGED1, RPS6KA2, ARHGDIA, PIK3CD, PIK3R2, SH2B1, MAPK3	266	120	8865	2.4995300751879697	0.9996786163906596	0.3797854555170903	0.373282279908921
GOTERM_BP_DIRECT	GO:0051091~positive regulation of DNA-binding transcription factor activity	7	1.3157894736842104	0.027825421127942992	TRIM8, SMARCB1, HSF1, DVL2, PRKD2, SMARCA4, RNF220	503	89	19416	3.035986329215717	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0030097~hemopoiesis	6	1.1278195488721803	0.02786986931039861	ASXL1, PINK1, MKNK2, WBP1L, ASH2L, PBXIP1	503	66	19416	3.509127055846738	1.0	1.0	0.9939024390243902
KEGG_PATHWAY	hsa04666:Fc gamma R-mediated phagocytosis	8	1.5037593984962405	0.02850386818273718	JMJD7-PLA2G4B, INPPL1, PIK3CD, PIK3R2, PIP5K1C, PLA2G6, VAV1, MAPK3	266	99	8865	2.6930963773069037	0.9997848238612254	0.3797854555170903	0.373282279908921
KEGG_PATHWAY	hsa05231:Choline metabolism in cancer	8	1.5037593984962405	0.02850386818273718	PDPK1, JMJD7-PLA2G4B, PIK3CD, TSC1, PIK3R2, PIP5K1C, DGKZ, MAPK3	266	99	8865	2.6930963773069037	0.9997848238612254	0.3797854555170903	0.373282279908921
UP_KW_BIOLOGICAL_PROCESS	KW-0805~Transcription regulation	87	16.35338345864662	0.029329049478017174	RNF10, KDM5C, ZNF692, SMARCB1, GMEB2, CHD8, AKAP8L, ASH2L, CHD3, SGF29, MED16, MED15, ARHGAP35, MED12, SIN3B, KAT5, ZMIZ2, KHSRP, SCMH1, UBTF, CPNE1, ZNF768, KAT8, ZNF444, MEN1, TLE2, DAXX, ZHX3, RING1, PDPK1, DAPK3, PTOV1, TFEB, MED9, MRTFA, SAFB, SREBF2, NCOR2, MED22, THAP7, RARA, VOPP1, VGLL4, ZNF592, SFSWAP, MAZ, SUPT6H, HDAC6, ZBTB40, RXRB, MNT, RXRA, ZNF629, CUX1, MIER2, HSF1, ZSCAN12, ZBED1, TBL1X, ZNF500, ZBTB7A, BRD4, BANP, MLXIP, MBD3, ZBTB17, CBX6, TCF7L1, KDM4B, POU2F1, BRF2, PCGF2, SETD1B, NR1H3, ZNF34, TBX6, SUPT5H, ZZEF1, SMARCA4, ASXL1, CARM1, CNOT3, PAF1, LHX6, TAF6, SLC2A4RG, ZNF212	340	2405	11434	1.2165317353552647	0.929301385824688	0.351106728936724	0.32769961367427575
KEGG_PATHWAY	hsa04919:Thyroid hormone signaling pathway	9	1.6917293233082706	0.029606754263243804	MED12, RXRB, RXRA, PDPK1, PIK3CD, PIK3R2, MED16, PRKACA, MAPK3	266	122	8865	2.458554172316036	0.9998455644106511	0.3797854555170903	0.373282279908921
REACTOME_PATHWAY	R-HSA-9029569~NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	5	0.9398496240601504	0.029952869088433132	RXRB, NCOR2, RXRA, NR1H3, TBL1X	359	37	11153	4.198223292930813	1.0	0.7081310371284285	0.7041749978148619
KEGG_PATHWAY	hsa05213:Endometrial cancer	6	1.1278195488721803	0.031010440956039328	TCF7L1, GADD45B, PDPK1, PIK3CD, PIK3R2, MAPK3	266	59	8865	3.3891933222887727	0.9998988009412373	0.3797854555170903	0.373282279908921
WIKIPATHWAYS	WP2374:Oncostatin M signaling	6	1.1278195488721803	0.031095427076776226	SHC1, PXN, CDK2, TYK2, OSMR, MAPK3	277	56	8749	3.3840897369778236	0.9999999331708478	0.7744242076739984	0.7744242076739984
GOTERM_BP_DIRECT	GO:0032456~endocytic recycling	6	1.1278195488721803	0.031191361634283404	VPS51, HGS, VPS52, RAB35, RAB8A, RAB11B	503	68	19416	3.405917436557128	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0007346~regulation of mitotic cell cycle	6	1.1278195488721803	0.031191361634283404	GBF1, CDK2, DAPK3, AATF, CDK11B, CDK5RAP3	503	68	19416	3.405917436557128	1.0	1.0	0.9939024390243902
UP_KW_BIOLOGICAL_PROCESS	KW-0507~mRNA processing	20	3.7593984962406015	0.03120948701659769	ZRSR2, SF3A2, SF3B3, CPSF1, SFSWAP, AKAP8L, PRPF19, SUPT6H, ESS2, SART1, PRPF6, SNRNP70, KHSRP, HSF1, SYMPK, SNRNP200, CACTIN, SNRPA, RBM10, AAR2	340	403	11434	1.6689534374543864	0.9405079304882252	0.351106728936724	0.32769961367427575
KEGG_PATHWAY	hsa05225:Hepatocellular carcinoma	11	2.0676691729323307	0.031215242919212904	GSTM2, TCF7L1, GSTM1, SMARCB1, GADD45B, SHC1, DVL2, PIK3CD, PIK3R2, SMARCA4, MAPK3	266	170	8865	2.156457319770013	0.9999048583418823	0.3797854555170903	0.373282279908921
GOTERM_BP_DIRECT	GO:1905091~positive regulation of type 2 mitophagy	3	0.5639097744360901	0.03144159211268488	PINK1, GBA1, HDAC6	503	11	19416	10.527381167540213	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0034454~microtubule anchoring at centrosome	3	0.5639097744360901	0.03144159211268488	MAP1S, DCTN1, NINL	503	11	19416	10.527381167540213	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0001188~RNA polymerase I preinitiation complex assembly	3	0.5639097744360901	0.03144159211268488	SMARCB1, UBTF, SMARCA4	503	11	19416	10.527381167540213	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0000244~spliceosomal tri-snRNP complex assembly	4	0.7518796992481203	0.031726125660133615	PRPF6, USP4, PRPF19, AAR2	503	27	19416	5.718577424342831	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0051897~positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	11	2.0676691729323307	0.03188395506344989	PINK1, P2RX4, PDPK1, INSR, MAZ, CPNE1, HCLS1, PTPN6, RGL2, VAV1, PIK3R5	503	196	19416	2.1663488457013025	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-8939243~RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	5	0.9398496240601504	0.03265775056855977	CBX6, SMARCB1, RING1, SCMH1, SMARCA4	359	38	11153	4.087743732590529	1.0	0.7481385322235904	0.7439589873508329
GOTERM_BP_DIRECT	GO:0032526~response to retinoic acid	5	0.9398496240601504	0.032843801856060666	RXRB, ASXL1, RXRA, TMEM161A, RARA	503	47	19416	4.106425278118523	1.0	1.0	0.9939024390243902
WIKIPATHWAYS	WP411:mRNA processing	10	1.8796992481203008	0.032849301846858	NXF1, PRPF6, SF3B3, SF3A2, CPSF1, POLR2A, SFSWAP, SNRNP70, SUPT5H, SNRPA	277	140	8749	2.2560598246518824	0.9999999740916193	0.7767946905961698	0.7767946905961698
REACTOME_PATHWAY	R-HSA-381119~Unfolded Protein Response (UPR)	8	1.5037593984962405	0.032895360645928864	ZBTB17, CUL7, SHC1, DCTN1, JMJD7-PLA2G4B, KHSRP, CALR, ADD1	359	95	11153	2.6161559888579387	1.0	0.7481385322235904	0.7439589873508329
REACTOME_PATHWAY	R-HSA-5633007~Regulation of TP53 Activity	11	2.0676691729323307	0.033436358982059905	MBD3, DAXX, NUAK1, KAT5, PDPK1, EHMT2, CDK2, PIP4K2B, TAF6, CHD3, BANP	359	160	11153	2.135846100278551	1.0	0.7481385322235904	0.7439589873508329
WIKIPATHWAYS	WP2858:Ectoderm differentiation	10	1.8796992481203008	0.034161143181093506	TCF7L1, PPFIBP2, NUMA1, PI4KA, UBTF, RRBP1, TBL1X, GAS2L1, YJU2B, HDAC6	277	141	8749	2.2400594003635708	0.9999999872607375	0.7767946905961698	0.7767946905961698
KEGG_PATHWAY	hsa00564:Glycerophospholipid metabolism	8	1.5037593984962405	0.034357426426158154	MBOAT7, JMJD7-PLA2G4B, PNPLA6, CDIPT, AGPAT1, PLA2G6, DGKZ, PLD3	266	103	8865	2.588510110227024	0.9999631540116019	0.40129474065752724	0.3944232553722956
GOTERM_BP_DIRECT	GO:0000245~spliceosomal complex assembly	4	0.7518796992481203	0.03487023339873478	ZRSR2, PRPF6, SF3A2, PRPF19	503	28	19416	5.514342516330587	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	8	1.5037593984962405	0.03498718123745634	CTDNEP1, PTK7, DAPK3, FAM53B, TBL1X, CSNK1G2, TRPM4, RNF220	503	119	19416	2.594984713567335	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-9694635~Translation of Structural Proteins	6	1.1278195488721803	0.03554490772337572	PRKCSH, MGAT5, RPN1, MOGS, MAN1B1, DDOST	359	57	11153	3.2701949860724238	1.0	0.7695327568310766	0.7652336911504559
KEGG_PATHWAY	hsa05226:Gastric cancer	10	1.8796992481203008	0.03577582721987746	RXRB, TCF7L1, RXRA, GADD45B, SHC1, CDK2, DVL2, PIK3CD, PIK3R2, MAPK3	266	150	8865	2.2218045112781954	0.9999760127560792	0.4017900595463161	0.3949100927732627
REACTOME_PATHWAY	R-HSA-112409~RAF-independent MAPK1/3 activation	4	0.7518796992481203	0.03609906506530838	TYK2, DUSP8, IL6R, MAPK3	359	23	11153	5.402930846554439	1.0	0.7695327568310766	0.7652336911504559
REACTOME_PATHWAY	R-HSA-9013149~RAC1 GTPase cycle	12	2.2556390977443606	0.03623498216523026	NISCH, CYFIP2, ARHGDIA, ARHGAP1, ARHGEF18, PIK3R2, MYO9B, ARAP1, EMD, VAV1, ARHGAP35, PAK4	359	185	11153	2.0151471806067907	1.0	0.7695327568310766	0.7652336911504559
GOTERM_BP_DIRECT	GO:0050891~multicellular organismal-level water homeostasis	3	0.5639097744360901	0.037094786821453424	EXT1, BPIFA1, SCNN1B	503	12	19416	9.65009940357853	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0042789~mRNA transcription by RNA polymerase II	5	0.9398496240601504	0.03749228049991452	RXRB, RXRA, RARA, NR1H3, TAF6	503	49	19416	3.9388160830932772	1.0	1.0	0.9939024390243902
WIKIPATHWAYS	WP2874:Liver X receptor pathway	3	0.5639097744360901	0.03775184830151854	RXRA, FASN, NR1H3	277	10	8749	9.475451263537906	0.999999998183875	0.7897686664677679	0.7897686664677679
WIKIPATHWAYS	WP1531:Vitamin D metabolism	3	0.5639097744360901	0.03775184830151854	RXRB, RXRA, DHCR7	277	10	8749	9.475451263537906	0.999999998183875	0.7897686664677679	0.7897686664677679
GOTERM_BP_DIRECT	GO:0007264~small GTPase-mediated signal transduction	8	1.5037593984962405	0.03777573331138728	RUFY1, RHOT2, GDI1, RRAGC, ARHGAP1, ARHGEF18, NUCB1, VAV1	503	121	19416	2.5520924042521727	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0036503~ERAD pathway	7	1.3157894736842104	0.038281972741034634	BAG6, SGTA, MAN1C1, MAN1B1, CALR, ANKZF1, UBXN6	503	96	19416	2.814612326043738	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-9013420~RHOU GTPase cycle	5	0.9398496240601504	0.03848297027883123	HGS, PIK3R2, WWP2, SPTAN1, PAK4	359	40	11153	3.8833565459610027	1.0	0.7755188965427455	0.7711863887408308
REACTOME_PATHWAY	R-HSA-9917777~Epigenetic regulation by WDR5-containing histone modifying complexes	11	2.0676691729323307	0.03859971772613255	MED12, NCOR2, RXRA, AKAP8L, KAT8, ASH2L, SGF29, TBL1X, MED16, MEN1, HCFC1	359	164	11153	2.083752292954684	1.0	0.7755188965427455	0.7711863887408308
REACTOME_PATHWAY	R-HSA-74749~Signal attenuation	3	0.5639097744360901	0.038992570217233014	SHC1, INSR, MAPK3	359	10	11153	9.320055710306407	1.0	0.7755188965427455	0.7711863887408308
REACTOME_PATHWAY	R-HSA-110056~MAPK3 (ERK1) activation	3	0.5639097744360901	0.038992570217233014	TYK2, IL6R, MAPK3	359	10	11153	9.320055710306407	1.0	0.7755188965427455	0.7711863887408308
GOTERM_BP_DIRECT	GO:0001822~kidney development	8	1.5037593984962405	0.03922320348624781	BAG6, TRAF3IP2, PTK7, HYAL2, AP1B1, TSC1, PKD1, STRA6	503	122	19416	2.5311736140533845	1.0	1.0	0.9939024390243902
UP_KW_BIOLOGICAL_PROCESS	KW-0337~GPI-anchor biosynthesis	4	0.7518796992481203	0.04057488167051043	PIGT, PGAP3, GPAA1, PIGQ	340	26	11434	5.173755656108597	0.9749396859599535	0.4057488167051043	0.3786988955914307
KEGG_PATHWAY	hsa05165:Human papillomavirus infection	17	3.195488721804511	0.04176026509726939	TCF7L1, ITGB5, ATP6AP1, LAMB2, PXN, UBR4, PIK3CD, TSC1, PIK3R2, PPP2R5D, TYK2, TNFRSF1A, CDK2, DVL2, PRKACA, ATP6V0C, MAPK3	266	333	8865	1.7013818329607802	0.9999961054321624	0.43656150601487265	0.42908613776119336
REACTOME_PATHWAY	R-HSA-1643685~Disease	72	13.533834586466165	0.042466918042121084	DPAGT1, CYFIP2, PRKCSH, POMT1, PIK3CD, CHD3, MED16, MED15, AP2A2, HK1, MED12, GYS1, KAT5, MPRIP, DAG1, PRKACA, GGT1, IL6R, NUP214, DAXX, PDPK1, GAA, AP1B1, MED9, PPP2R5D, MOGS, TYK2, DUSP8, VAV1, DDOST, CDC25B, NCOR2, MED22, HGS, MAN1B1, PPIB, GALT, SHC1, DCTN1, RPN1, PIK3R2, RRBP1, HDAC6, POLR2A, CUX1, MGAT5, VPS11, DVL2, TBL1X, BRD4, VPS16, MAPK3, STRA6, JAG2, CTSA, MBD3, NOS2, MYO9B, EEF2, SUPT5H, SLC2A9, EXT1, P2RX4, G6PC3, TCN2, CDK2, PTPN6, TAF6, CALR, GNB5, AGRN, SEC24C	359	1821	11153	1.228343421457187	1.0	0.7942448595675977	0.7898077374471085
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	13	2.443609022556391	0.04306123693185823	CYFIP2, ITGB5, PXN, PIK3CD, PIK3R2, ACTN4, SSH3, VAV1, ARHGAP35, PIP4K2B, PIP5K1C, PAK4, MAPK3	266	230	8865	1.8837038247793394	0.9999973807862463	0.43656150601487265	0.42908613776119336
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	18	3.3834586466165413	0.043357135871340095	ITGB5, LAMB2, PDPK1, INSR, VEGFC, PIK3CD, TSC1, PIK3R2, PPP2R5D, OSMR, PIK3R5, GYS1, G6PC3, RXRA, CDK2, GNB5, IL6R, MAPK3	266	362	8865	1.6571470111743447	0.9999976069476024	0.43656150601487265	0.42908613776119336
REACTOME_PATHWAY	R-HSA-76002~Platelet activation, signaling and aggregation	15	2.819548872180451	0.044462357624636406	SHC1, PDPK1, STXBP2, VEGFC, PIK3R2, ACTN4, DGKZ, VAV1, ADRA2A, PIK3R5, GNA11, PSAP, PTPN6, GNB5, MAPK3	359	263	11153	1.7718737091837276	1.0	0.7942448595675977	0.7898077374471085
REACTOME_PATHWAY	R-HSA-72172~mRNA Splicing	13	2.443609022556391	0.04449201308924862	ZRSR2, SF3A2, SF3B3, PRPF19, SART1, PRPF6, POLR2A, SNRNP70, RBM42, SNRNP200, CACTIN, SNRPA, RBM10	359	215	11153	1.87846084083695	1.0	0.7942448595675977	0.7898077374471085
REACTOME_PATHWAY	R-HSA-9006335~Signaling by Erythropoietin	4	0.7518796992481203	0.044743646892144835	SHC1, PIK3CD, VAV1, PIK3R5	359	25	11153	4.970696378830083	1.0	0.7942448595675977	0.7898077374471085
REACTOME_PATHWAY	R-HSA-379724~tRNA Aminoacylation	5	0.9398496240601504	0.04486432399185347	LARS2, AARS1, LARS1, CARS2, VARS1	359	42	11153	3.6984348056771457	1.0	0.7942448595675977	0.7898077374471085
REACTOME_PATHWAY	R-HSA-3769402~Deactivation of the beta-catenin transactivating complex	5	0.9398496240601504	0.04486432399185347	TLE2, TCF7L1, CHD8, ASH2L, MEN1	359	42	11153	3.6984348056771457	1.0	0.7942448595675977	0.7898077374471085
REACTOME_PATHWAY	R-HSA-9696264~RND3 GTPase cycle	5	0.9398496240601504	0.04486432399185347	NISCH, FLOT2, PIK3R2, TNFAIP1, ARHGAP35	359	42	11153	3.6984348056771457	1.0	0.7942448595675977	0.7898077374471085
REACTOME_PATHWAY	R-HSA-9679506~SARS-CoV Infections	21	3.9473684210526314	0.04500509579353507	MBD3, NUP214, PDPK1, PRKCSH, RPN1, MOGS, TYK2, CHD3, AP2A2, VAV1, DDOST, MGAT5, VPS11, PTPN6, MAN1B1, PPIB, AGRN, SEC24C, IL6R, BRD4, VPS16	359	414	11153	1.5758548302450448	1.0	0.7942448595675977	0.7898077374471085
GOTERM_BP_DIRECT	GO:0007040~lysosome organization	5	0.9398496240601504	0.04513698167523273	GRN, GAA, TFEB, GBA1, PI4KB	503	52	19416	3.7115766936840497	1.0	1.0	0.9939024390243902
KEGG_PATHWAY	hsa04148:Efferocytosis	10	1.8796992481203008	0.04568672635877276	RXRA, ITGB5, VPS11, NR1H3, PTPN6, CALR, DUSP8, PLA2G6, VPS16, MAPK3	266	157	8865	2.1227431636415877	0.9999988257471077	0.44468413655872147	0.4370696821655927
GOTERM_BP_DIRECT	GO:0007507~heart development	11	2.0676691729323307	0.04692090331153033	MED12, GYS1, TRAF3IP2, SHC1, MGRN1, GNA11, DVL2, AP1B1, ECE1, PKD1, STRA6	503	210	19416	2.021925589321216	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	12	2.2556390977443606	0.047022669589790206	NUP214, MNT, GADD45B, KAT5, PES1, MADD, TSC1, SGF29, PRKACA, CDK11B, NOP53, PKD1	503	239	19416	1.938095277706148	1.0	1.0	0.9939024390243902
UP_KW_BIOLOGICAL_PROCESS	KW-0508~mRNA splicing	16	3.007518796992481	0.04738524002107143	ZRSR2, SF3A2, SF3B3, SFSWAP, AKAP8L, PRPF19, SUPT6H, ESS2, SART1, PRPF6, KHSRP, SNRNP200, CACTIN, SNRPA, RBM10, AAR2	340	314	11434	1.7136005994754588	0.9867064719183727	0.42646716018964287	0.398036016177
COG_ONTOLOGY	RNA processing and modification	4	0.7518796992481203	0.04744868493382322	DDB1, SF3A2, CPSF1, PDCD11	74	23	2025	4.759106933019977	0.6029188803664078	0.7037868695166763	0.7037868695166763
GOTERM_BP_DIRECT	GO:0000423~mitophagy	5	0.9398496240601504	0.04786437342718939	PINK1, CLEC16A, ATG4B, GBA1, ATG13	503	53	19416	3.6415469447466147	1.0	1.0	0.9939024390243902
WIKIPATHWAYS	WP4155:Endometrial cancer	6	1.1278195488721803	0.04801814323218595	TCF7L1, GADD45B, PDPK1, PIK3CD, PIK3R2, MAPK3	277	63	8749	3.00807976620251	0.9999999999933504	0.9659034196320482	0.9659034196320482
REACTOME_PATHWAY	R-HSA-9696270~RND2 GTPase cycle	5	0.9398496240601504	0.04826348764479993	NISCH, ARHGAP1, PIK3R2, TNFAIP1, ARHGAP35	359	43	11153	3.612424693917212	1.0	0.8399187502629766	0.8352264667419544
GOTERM_BP_DIRECT	GO:0032418~lysosome localization	4	0.7518796992481203	0.04897706487158904	PLEKHM1, TFEB, KXD1, HDAC6	503	32	19416	4.825049701789264	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0031665~negative regulation of lipopolysaccharide-mediated signaling pathway	3	0.5639097744360901	0.04944415747625426	SIGIRR, PTPN6, CACTIN	503	14	19416	8.271513774495881	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0010867~positive regulation of triglyceride biosynthetic process	3	0.5639097744360901	0.04944415747625426	CTDNEP1, KAT5, NR1H3	503	14	19416	8.271513774495881	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0032298~positive regulation of DNA-templated DNA replication initiation	2	0.37593984962406013	0.05104274800741106	CIZ1, CDK2	503	2	19416	38.60039761431411	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0072738~cellular response to diamide	2	0.37593984962406013	0.05104274800741106	DAXX, HSF1	503	2	19416	38.60039761431411	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0006429~leucyl-tRNA aminoacylation	2	0.37593984962406013	0.05104274800741106	LARS2, LARS1	503	2	19416	38.60039761431411	1.0	1.0	0.9939024390243902
KEGG_PATHWAY	hsa04930:Type II diabetes mellitus	5	0.9398496240601504	0.051057446518893865	INSR, PIK3CD, PIK3R2, HK1, MAPK3	266	47	8865	3.5454327307630775	0.9999997740266253	0.46954874661637774	0.46150852835239864
REACTOME_PATHWAY	R-HSA-451927~Interleukin-2 family signaling	5	0.9398496240601504	0.05180115727332038	SHC1, INPPL1, PIK3CD, PIK3R2, PTPN6	359	44	11153	3.5303241326918204	1.0	0.8697290816969528	0.864870260011495
REACTOME_PATHWAY	R-HSA-6807070~PTEN Regulation	9	1.6917293233082706	0.0518012147804683	MBD3, USP13, CBX6, RRAGC, RING1, SCMH1, WWP2, CHD3, MAPK3	359	127	11153	2.2015879630645054	1.0	0.8697290816969528	0.864870260011495
KEGG_PATHWAY	hsa04211:Longevity regulating pathway	7	1.3157894736842104	0.05224728986509099	EHMT2, INSR, PIK3CD, TSC1, PIK3R2, PRKACA, ATG13	266	90	8865	2.5921052631578947	0.9999998433428524	0.46954874661637774	0.46150852835239864
GOTERM_BP_DIRECT	GO:0006506~GPI anchor biosynthetic process	4	0.7518796992481203	0.05287689632999167	PIGT, PGAP3, GPAA1, PIGQ	503	33	19416	4.678836074462317	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-4839726~Chromatin organization	15	2.819548872180451	0.052880214519476824	MBD3, KDM5C, KDM4B, SMARCB1, EHMT2, ASH2L, SGF29, CHD3, SMARCA4, HCFC1, NCOR2, KAT5, CARM1, KAT8, TBL1X	359	270	11153	1.7259362426493348	1.0	0.8697290816969528	0.864870260011495
REACTOME_PATHWAY	R-HSA-3247509~Chromatin modifying enzymes	15	2.819548872180451	0.052880214519476824	MBD3, KDM5C, KDM4B, SMARCB1, EHMT2, ASH2L, SGF29, CHD3, SMARCA4, HCFC1, NCOR2, KAT5, CARM1, KAT8, TBL1X	359	270	11153	1.7259362426493348	1.0	0.8697290816969528	0.864870260011495
GOTERM_BP_DIRECT	GO:0008104~protein localization	9	1.6917293233082706	0.053208164244388005	CUTA, RRAGC, RAB35, DVL2, NBEAL2, SEPTIN9, DRD2, PRPF19, PLEC	503	158	19416	2.1987568261318167	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-9012999~RHO GTPase cycle	22	4.135338345864661	0.05399658497467533	CYFIP2, ATP6AP1, ARHGAP1, ARHGEF18, MYO9B, PIK3R2, WWP2, ARHGEF10L, TNFAIP1, ARAP1, VAV1, ARHGAP35, ARFGAP2, NISCH, DDRGK1, HGS, ARHGDIA, FLOT2, PLXNA1, SPTAN1, EMD, PAK4	359	449	11153	1.522206574808767	1.0	0.8697290816969528	0.864870260011495
KEGG_PATHWAY	hsa04662:B cell receptor signaling pathway	7	1.3157894736842104	0.05460070549802558	CD81, INPPL1, PIK3CD, PIK3R2, PTPN6, VAV1, MAPK3	266	91	8865	2.563620589936379	0.9999999242016115	0.46954874661637774	0.46150852835239864
GOTERM_BP_DIRECT	GO:0016477~cell migration	13	2.443609022556391	0.0546745891157442	CD151, ITGB5, PDPK1, PXN, PIK3CD, PBXIP1, TNFAIP1, DGKZ, VAV1, ARHGAP35, EFS, PTK7, PAK4	503	275	19416	1.8247460690403037	1.0	1.0	0.9939024390243902
REACTOME_PATHWAY	R-HSA-264870~Caspase-mediated cleavage of cytoskeletal proteins	3	0.5639097744360901	0.054835273307309876	SPTAN1, ADD1, PLEC	359	12	11153	7.766713091922005	1.0	0.8697290816969528	0.864870260011495
REACTOME_PATHWAY	R-HSA-9634600~Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	3	0.5639097744360901	0.054835273307309876	PFKFB3, PPP2R5D, PRKACA	359	12	11153	7.766713091922005	1.0	0.8697290816969528	0.864870260011495
KEGG_PATHWAY	hsa04664:Fc epsilon RI signaling pathway	6	1.1278195488721803	0.05494050921462242	PDPK1, JMJD7-PLA2G4B, PIK3CD, PIK3R2, VAV1, MAPK3	266	69	8865	2.898005884275907	0.9999999317549461	0.46954874661637774	0.46150852835239864
GOTERM_BP_DIRECT	GO:0034058~endosomal vesicle fusion	3	0.5639097744360901	0.05609711646487413	RUFY1, VPS11, VPS16	503	15	19416	7.720079522862823	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0060766~negative regulation of androgen receptor signaling pathway	3	0.5639097744360901	0.05609711646487413	NCOR2, ZBTB7A, SMARCA4	503	15	19416	7.720079522862823	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0014044~Schwann cell development	3	0.5639097744360901	0.05609711646487413	MED12, LAMB2, MAPK3	503	15	19416	7.720079522862823	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0044319~wound healing, spreading of cells	3	0.5639097744360901	0.05609711646487413	CD151, MRTFA, ARHGAP35	503	15	19416	7.720079522862823	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0001510~RNA methylation	3	0.5639097744360901	0.05609711646487413	NSUN5, MEPCE, FTSJ3	503	15	19416	7.720079522862823	1.0	1.0	0.9939024390243902
UP_KW_BIOLOGICAL_PROCESS	KW-0268~Exocytosis	6	1.1278195488721803	0.05633108742697149	TXLNA, EXOC7, STXBP2, EXOC3, SDF4, PIP5K1C	340	70	11434	2.8825210084033612	0.9942595135685143	0.44397609439204616	0.4143776880992431
WIKIPATHWAYS	WP2324:AGE RAGE pathway	6	1.1278195488721803	0.05665550855358053	MMP14, NOS2, SHC1, INSR, DDOST, MAPK3	277	66	8749	2.8713488677387593	0.9999999999999434	1.0	1.0
GOTERM_BP_DIRECT	GO:0001578~microtubule bundle formation	4	0.7518796992481203	0.056921454451678344	NUMA1, MAP1S, GAS2L1, MARK4	503	34	19416	4.541223248742837	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0072344~rescue of stalled ribosome	4	0.7518796992481203	0.056921454451678344	DDRGK1, ANKZF1, CDK5RAP3, GCN1	503	34	19416	4.541223248742837	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	7	1.3157894736842104	0.05708555635919458	FXR2, CNOT3, MKNK2, NAT10, ACO1, TSC1, GCN1	503	106	19416	2.5490828613226304	1.0	1.0	0.9939024390243902
